SPID,GeoID,PID,SaleDate,Amount,Customers,Boxes
SP17,E1,P12,01/28/2021,4718,14,215
SP12,E4,P21,12/24/2021,5432,119,363
SP18,E5,P01,05/21/2021,4606,7,419
SP11,E2,P01,09/20/2021,8267,255,919
SP14,E6,P22,09/01/2021,7511,39,342
SP08,E6,P08,02/17/2022,5166,193,431
SP25,E6,P06,02/01/2021,11970,181,798
SP20,E5,P03,08/23/2021,8540,146,657
SP23,E1,P02,01/20/2022,6573,32,274
SP15,E2,P12,08/24/2021,2058,87,90
SP25,E1,P09,06/21/2021,4949,8,550
SP10,E3,P14,11/15/2021,5516,75,613
SP02,E5,P18,03/23/2022,6566,325,657
SP21,E1,P09,03/02/2021,4270,67,389
SP11,E1,P21,09/15/2021,2219,49,171
SP15,E5,P20,08/31/2021,2219,37,131
SP12,E2,P15,05/11/2021,10262,16,381
SP17,E2,P05,11/18/2021,3248,134,171
SP03,E6,P01,10/28/2021,5292,285,530
SP14,E6,P03,04/19/2021,10171,175,925
SP17,E2,P07,10/27/2021,1225,4,49
SP10,E1,P06,02/07/2022,847,147,57
SP21,E4,P03,03/26/2021,2317,14,166
SP18,E6,P21,02/15/2021,1757,93,110
SP02,E5,P22,04/21/2021,10808,165,451
SP17,E1,P09,04/08/2021,980,254,109
SP10,E2,P05,09/14/2021,8323,150,439
SP13,E5,P18,07/15/2021,6594,152,825
SP13,E3,P05,07/08/2021,2835,1,167
SP15,E6,P11,02/16/2021,9695,108,485
SP20,E1,P08,01/25/2021,861,623,67
SP12,E2,P03,03/26/2021,6447,299,538
SP12,E1,P14,03/17/2021,4487,232,561
SP24,E4,P17,10/18/2021,1400,237,117
SP10,E1,P04,07/08/2021,7252,366,427
SP06,E6,P01,11/03/2021,1988,212,199
SP25,E2,P10,03/22/2021,3346,306,168
SP18,E1,P03,04/29/2021,9625,5,875
SP13,E4,P04,05/12/2021,546,31,35
SP04,E6,P11,08/26/2021,5845,113,293
SP23,E6,P11,09/22/2021,6930,124,330
SP17,E4,P20,05/21/2021,9303,93,548
SP05,E1,P01,01/24/2022,8099,285,900
SP09,E4,P10,06/14/2021,7777,100,433
SP18,E1,P11,10/21/2021,24451,472,1112
SP09,E1,P09,12/06/2021,2926,194,326
SP06,E2,P03,07/09/2021,2107,2,163
SP05,E2,P05,03/10/2021,1428,55,84
SP22,E5,P17,05/07/2021,8078,109,674
SP25,E4,P12,11/30/2021,5880,128,236
SP09,E2,P04,01/06/2022,5586,114,311
SP20,E3,P11,11/22/2021,805,46,37
SP19,E3,P01,10/27/2021,9429,130,858
SP13,E4,P12,07/15/2021,1631,149,75
SP21,E5,P18,03/15/2021,812,165,116
SP05,E3,P11,03/08/2022,1792,245,95
SP02,E4,P15,12/07/2021,2177,188,91
SP06,E5,P04,07/14/2021,7749,529,431
SP10,E5,P10,01/26/2021,10591,25,558
SP08,E2,P08,11/11/2021,6230,97,520
SP05,E5,P17,03/02/2022,6447,126,645
SP11,E5,P01,10/15/2021,5775,27,482
SP03,E3,P02,01/24/2022,7574,135,316
SP17,E3,P05,03/18/2022,2338,95,124
SP14,E5,P14,03/16/2022,6475,136,925
SP13,E3,P07,06/24/2021,20580,177,858
SP20,E5,P21,03/03/2022,1463,17,113
SP16,E6,P14,02/16/2021,854,135,95
SP15,E6,P08,03/11/2021,1463,130,133
SP02,E6,P19,03/10/2021,21406,258,892
SP04,E3,P22,09/30/2021,8967,100,374
SP22,E1,P09,04/19/2021,1400,35,140
SP14,E3,P13,06/08/2021,4571,43,229
SP02,E4,P21,02/07/2022,4725,145,338
SP21,E5,P16,01/28/2022,3745,98,535
SP23,E1,P17,09/08/2021,539,101,54
SP25,E5,P05,11/29/2021,4662,82,246
SP05,E5,P02,10/11/2021,6209,222,230
SP11,E2,P10,06/08/2021,777,79,41
SP19,E4,P16,05/05/2021,1785,101,199
SP24,E5,P08,01/10/2022,3346,103,279
SP05,E5,P10,02/16/2022,6398,78,356
SP23,E6,P05,01/20/2022,1477,129,87
SP13,E1,P08,08/31/2021,13314,139,1211
SP16,E3,P11,04/28/2021,9226,4,440
SP22,E6,P15,06/25/2021,10514,473,439
SP06,E4,P10,03/16/2022,1855,34,110
SP05,E4,P16,02/18/2021,7266,328,808
SP06,E2,P08,03/15/2022,7882,339,607
SP12,E6,P14,02/02/2021,1456,111,182
SP05,E6,P16,01/20/2021,4249,310,473
SP04,E2,P05,12/31/2021,5719,139,301
SP01,E4,P17,01/24/2022,10479,156,953
SP13,E3,P12,05/10/2021,11445,144,521
SP12,E3,P07,07/13/2021,4067,256,163
SP07,E3,P18,08/23/2021,5586,419,798
SP24,E5,P01,02/08/2021,5271,89,480
SP02,E1,P07,08/25/2021,16380,23,656
SP07,E3,P06,08/31/2021,3178,142,212
SP22,E2,P04,08/31/2021,14,50,1
SP11,E6,P09,03/25/2021,2254,242,226
SP17,E5,P10,02/10/2021,3045,184,170
SP11,E2,P08,04/14/2021,8512,117,710
SP22,E2,P14,07/05/2021,3213,172,459
SP03,E5,P18,05/17/2021,2226,159,223
SP18,E6,P04,11/29/2021,8176,5,455
SP01,E6,P09,01/19/2022,1792,445,180
SP12,E3,P08,09/30/2021,4221,84,384
SP10,E4,P22,10/04/2021,7217,153,314
SP17,E5,P01,10/05/2021,15463,415,1406
SP07,E6,P12,05/06/2021,11837,113,515
SP25,E2,P22,03/09/2022,1456,177,67
SP11,E6,P19,10/19/2021,2807,263,123
SP03,E3,P06,08/31/2021,4326,363,289
SP10,E5,P20,08/26/2021,5852,57,326
SP23,E2,P08,02/04/2022,9415,152,856
SP06,E6,P04,05/21/2021,5936,195,396
SP13,E2,P17,05/19/2021,3003,386,231
SP01,E5,P10,11/04/2021,18186,110,1011
SP20,E6,P16,11/10/2021,2149,132,269
SP07,E6,P22,10/19/2021,6552,23,285
SP17,E3,P15,04/08/2021,2065,216,77
SP13,E3,P16,01/21/2022,5166,46,738
SP18,E4,P02,11/10/2021,7924,21,331
SP18,E5,P18,10/27/2021,10017,77,1113
SP07,E4,P09,03/08/2022,3045,133,381
SP21,E3,P17,07/13/2021,2681,49,244
SP14,E3,P03,08/16/2021,3262,290,251
SP23,E2,P10,02/15/2022,3927,51,219
SP04,E6,P10,03/12/2021,5187,9,289
SP13,E6,P20,10/13/2021,6664,227,392
SP24,E1,P22,11/29/2021,17864,139,745
SP25,E2,P09,03/14/2022,5929,237,659
SP22,E2,P21,06/18/2021,20601,247,1585
SP06,E6,P03,02/22/2021,4284,36,357
SP10,E3,P03,02/03/2021,3584,29,256
SP21,E4,P14,09/27/2021,10150,194,1450
SP09,E3,P20,02/09/2022,763,343,48
SP17,E1,P02,04/14/2021,3500,45,146
SP11,E6,P03,11/08/2021,11529,15,824
SP24,E1,P09,12/01/2021,1729,153,193
SP16,E5,P21,10/27/2021,2961,117,228
SP15,E6,P06,04/28/2021,9520,85,635
SP25,E5,P19,08/20/2021,4711,36,197
SP21,E4,P16,11/15/2021,4725,113,591
SP09,E6,P20,11/11/2021,21,63,2
SP09,E6,P10,03/25/2021,2366,229,125
SP08,E4,P15,06/15/2021,5810,72,224
SP01,E3,P08,09/30/2021,7693,3,700
SP22,E4,P04,12/01/2021,5201,241,326
SP06,E3,P10,03/30/2022,784,276,44
SP14,E1,P02,05/25/2021,1729,63,70
SP15,E2,P11,08/19/2021,3304,131,166
SP11,E6,P16,01/14/2022,973,34,122
SP25,E6,P22,03/18/2022,2051,248,94
SP02,E1,P18,10/27/2021,2681,204,269
SP24,E2,P18,01/11/2021,3395,244,340
SP02,E5,P16,08/30/2021,455,129,57
SP22,E2,P16,04/06/2021,2555,180,320
SP14,E6,P16,03/10/2021,7448,9,1242
SP08,E6,P15,02/28/2022,4179,124,155
SP09,E5,P09,02/22/2021,2709,116,271
SP13,E1,P14,12/01/2021,504,19,56
SP10,E3,P17,07/14/2021,1918,50,160
SP19,E2,P19,11/03/2021,7861,284,375
SP12,E3,P03,05/07/2021,1701,209,155
SP15,E3,P11,11/08/2021,2688,76,142
SP23,E5,P22,02/04/2021,5705,382,229
SP18,E3,P02,06/03/2021,2506,111,93
SP10,E4,P15,01/13/2021,5278,158,203
SP20,E2,P02,02/18/2022,2310,49,89
SP21,E6,P21,03/28/2022,3794,109,253
SP16,E5,P22,08/17/2021,7553,520,329
SP11,E3,P12,09/17/2021,5747,186,230
SP05,E2,P02,01/25/2022,574,45,22
SP20,E5,P18,10/27/2021,5068,265,507
SP22,E2,P10,08/12/2021,3367,178,169
SP14,E1,P09,07/20/2021,112,499,12
SP15,E1,P17,02/04/2021,4046,200,312
SP19,E6,P01,03/16/2021,4144,131,377
SP21,E2,P06,07/20/2021,3626,127,242
SP21,E2,P03,11/15/2021,3514,78,293
SP03,E2,P21,01/27/2022,1323,10,102
SP22,E5,P02,06/29/2021,9954,62,369
SP04,E5,P12,08/13/2021,4697,36,196
SP21,E1,P05,08/03/2021,6671,194,371
SP10,E4,P08,11/16/2021,6153,60,474
SP15,E1,P20,03/15/2021,4102,167,242
SP22,E1,P08,01/25/2022,1148,301,82
SP10,E2,P17,01/18/2022,140,198,13
SP03,E4,P03,09/06/2021,812,152,68
SP03,E6,P08,09/24/2021,5649,129,435
SP12,E3,P02,02/07/2022,7021,129,281
SP07,E5,P07,10/12/2021,4172,59,182
SP03,E3,P08,11/11/2021,1624,17,148
SP01,E3,P16,02/19/2021,1918,87,274
SP16,E2,P20,03/15/2022,2114,128,133
SP02,E1,P13,02/11/2022,3346,307,160
SP25,E2,P04,07/15/2021,14812,176,926
SP20,E3,P02,07/23/2021,8092,149,300
SP01,E6,P05,08/17/2021,5355,35,298
SP10,E2,P09,12/24/2021,9289,334,1162
SP07,E2,P20,03/01/2021,7455,59,466
SP12,E4,P19,12/03/2021,224,37,11
SP10,E1,P10,08/25/2021,19929,40,1049
SP09,E6,P07,09/09/2021,4746,270,198
SP05,E6,P04,02/07/2022,7245,144,403
SP24,E2,P04,05/07/2021,9079,316,606
SP07,E2,P22,03/31/2021,4445,10,194
SP14,E6,P01,03/01/2022,2786,99,310
SP15,E5,P12,12/29/2021,2737,12,110
SP13,E5,P13,03/17/2022,3248,42,163
SP18,E6,P16,10/28/2021,378,119,48
SP18,E5,P03,03/19/2021,11942,3,996
SP25,E1,P02,04/28/2021,13125,174,505
SP18,E6,P11,11/12/2021,2268,112,120
SP20,E3,P18,04/14/2021,6244,2,625
SP22,E5,P10,03/28/2022,3759,32,188
SP20,E2,P08,12/31/2021,8400,228,647
SP24,E1,P16,02/05/2021,5516,38,690
SP07,E6,P09,04/22/2021,11382,57,1035
SP21,E2,P04,11/11/2021,3080,6,172
SP11,E1,P13,04/07/2021,112,66,6
SP21,E2,P02,05/04/2021,1540,333,65
SP15,E2,P10,10/01/2021,7259,159,427
SP12,E1,P17,01/06/2022,1519,138,152
SP04,E2,P17,12/15/2021,4305,33,332
SP08,E3,P13,06/23/2021,4354,293,230
SP09,E6,P14,05/31/2021,5859,205,586
SP05,E1,P21,10/29/2021,4249,40,304
SP12,E3,P22,05/11/2021,3906,261,170
SP03,E2,P16,11/29/2021,8260,331,918
SP17,E3,P11,04/07/2021,2317,317,122
SP14,E1,P04,08/12/2021,10948,39,609
SP13,E2,P02,11/09/2021,2184,220,84
SP09,E5,P11,12/31/2021,616,320,31
SP14,E2,P04,03/29/2021,1302,125,82
SP16,E5,P10,06/29/2021,553,176,33
SP23,E3,P04,04/16/2021,15022,106,939
SP21,E5,P10,03/29/2022,196,48,11
SP04,E1,P22,01/27/2021,1855,148,81
SP10,E1,P17,01/25/2021,5789,21,579
SP15,E3,P10,06/22/2021,1246,77,66
SP01,E5,P03,01/18/2022,7245,53,558
SP02,E6,P10,04/12/2021,6832,18,380
SP13,E2,P16,09/22/2021,8827,40,1472
SP16,E2,P18,02/16/2022,8547,86,1069
SP24,E4,P06,08/19/2021,3556,105,254
SP06,E3,P02,10/27/2021,8848,15,328
SP04,E2,P13,03/03/2022,336,67,18
SP22,E4,P08,03/23/2021,5383,300,449
SP24,E2,P02,08/06/2021,3395,9,126
SP22,E4,P07,01/27/2022,2408,201,101
SP19,E5,P09,07/14/2021,15176,124,1518
SP17,E4,P17,11/18/2021,1162,95,117
SP14,E4,P13,10/18/2021,6244,107,284
SP08,E6,P10,12/31/2021,2891,58,161
SP03,E1,P11,01/25/2022,7336,5,350
SP19,E5,P06,11/10/2021,1680,164,99
SP12,E4,P07,01/11/2022,378,53,18
SP18,E3,P05,11/03/2021,1589,251,100
SP10,E3,P13,02/14/2022,2254,237,113
SP25,E5,P03,12/21/2021,19621,368,1784
SP03,E4,P17,03/29/2022,8085,229,622
SP25,E5,P02,06/03/2021,4816,94,179
SP19,E6,P16,02/23/2022,168,344,19
SP03,E3,P12,03/02/2021,12565,245,524
SP07,E5,P20,05/20/2021,2247,51,133
SP10,E3,P08,08/23/2021,11452,94,881
SP17,E3,P01,05/14/2021,13559,234,1507
SP01,E6,P08,03/29/2022,420,247,35
SP20,E2,P07,09/15/2021,7560,49,329
SP19,E1,P15,01/04/2021,4025,177,155
SP01,E3,P15,01/20/2022,9856,260,380
SP15,E6,P03,05/27/2021,154,96,11
SP19,E6,P04,01/14/2021,11123,218,655
SP06,E2,P14,01/12/2022,2366,97,263
SP23,E4,P21,01/18/2022,7000,98,438
SP16,E1,P20,07/05/2021,7553,51,473
SP23,E3,P06,07/26/2021,1407,126,94
SP03,E4,P06,04/19/2021,7875,602,464
SP07,E1,P10,01/11/2022,16856,326,888
SP06,E4,P09,02/04/2021,8393,154,1050
SP03,E5,P11,05/21/2021,9135,360,457
SP03,E6,P14,06/02/2021,13083,253,1309
SP03,E6,P06,10/18/2021,4851,93,324
SP24,E5,P12,01/07/2022,679,79,28
SP08,E3,P09,01/24/2022,7903,115,719
SP20,E1,P17,01/13/2021,8687,123,724
SP05,E3,P13,07/07/2021,1974,61,90
SP11,E6,P22,02/03/2021,9954,20,415
SP06,E5,P16,12/10/2021,4550,209,506
SP08,E6,P12,04/22/2021,1386,70,58
SP22,E2,P19,06/09/2021,1344,122,62
SP19,E6,P05,12/28/2021,889,7,47
SP17,E6,P14,09/14/2021,10220,124,1022
SP09,E2,P09,08/25/2021,1085,362,99
SP12,E4,P03,11/01/2021,4473,375,345
SP22,E1,P21,02/10/2021,917,190,58
SP19,E4,P04,07/01/2021,1029,159,65
SP16,E5,P15,01/05/2022,1484,48,62
SP06,E2,P18,04/16/2021,9870,26,987
SP05,E6,P21,09/14/2021,4627,142,290
SP25,E3,P14,01/19/2022,12117,370,1731
SP23,E6,P07,01/13/2021,5971,71,260
SP12,E2,P20,03/02/2021,3059,311,204
SP07,E2,P08,01/29/2021,7406,145,529
SP06,E1,P21,01/25/2022,5040,123,388
SP22,E5,P05,01/03/2022,4963,189,262
SP09,E4,P14,05/11/2021,6727,22,841
SP02,E2,P18,03/15/2022,9513,274,1190
SP07,E4,P16,01/21/2021,19523,57,3254
SP03,E4,P11,10/27/2021,10521,158,554
SP03,E5,P01,06/24/2021,3416,100,380
SP08,E5,P19,11/29/2021,3346,225,140
SP05,E5,P03,09/29/2021,4837,139,404
SP22,E1,P18,02/17/2021,3591,226,449
SP17,E5,P08,09/23/2021,9366,272,721
SP22,E6,P10,04/16/2021,1344,147,80
SP11,E5,P14,11/11/2021,2135,208,238
SP06,E5,P14,01/24/2022,4130,345,413
SP25,E6,P08,05/20/2021,12404,211,955
SP23,E1,P06,11/03/2021,1379,191,99
SP24,E5,P16,05/27/2021,4802,374,534
SP09,E2,P10,11/05/2021,217,161,11
SP06,E4,P19,12/31/2021,4746,18,198
SP12,E3,P12,10/13/2021,11844,421,474
SP25,E4,P15,05/10/2021,1785,132,75
SP07,E5,P03,04/28/2021,7518,106,684
SP14,E1,P18,03/01/2022,301,348,38
SP04,E5,P17,11/03/2021,5705,274,571
SP13,E4,P17,06/23/2021,3472,12,290
SP01,E3,P03,07/15/2021,9205,402,768
SP04,E2,P14,07/15/2021,5306,305,664
SP22,E2,P13,11/08/2021,4431,269,202
SP12,E4,P20,01/14/2022,9373,297,586
SP14,E5,P12,02/24/2022,1645,56,66
SP08,E3,P16,02/18/2022,8568,125,952
SP18,E1,P21,10/19/2021,4921,271,308
SP21,E3,P05,08/05/2021,12117,126,713
SP23,E4,P06,07/28/2021,9975,49,713
SP16,E2,P11,06/23/2021,161,191,9
SP11,E5,P04,05/18/2021,2030,57,136
SP18,E3,P14,05/11/2021,4949,421,550
SP20,E5,P09,06/15/2021,12971,197,1442
SP01,E4,P06,01/29/2021,13146,3,822
SP07,E4,P06,03/25/2021,4445,11,278
SP03,E5,P13,06/02/2021,1855,278,93
SP02,E2,P14,01/14/2022,7035,14,704
SP16,E1,P03,09/03/2021,11326,153,1030
SP14,E4,P08,11/18/2021,1428,250,102
SP16,E5,P01,03/10/2022,12355,37,1030
SP25,E6,P20,04/23/2021,1211,241,76
SP17,E2,P15,03/29/2022,4662,178,187
SP14,E2,P01,09/22/2021,8372,183,762
SP03,E4,P07,08/04/2021,693,175,32
SP24,E6,P18,09/01/2021,2926,165,293
SP21,E5,P03,12/01/2021,8246,270,688
SP19,E4,P06,07/09/2021,1078,289,77
SP03,E1,P16,03/16/2021,3983,301,498
SP24,E5,P20,08/06/2021,6132,80,384
SP17,E2,P22,11/12/2021,3689,126,148
SP08,E2,P02,09/01/2021,2989,146,125
SP14,E2,P07,01/18/2022,11935,253,498
SP20,E4,P02,10/04/2021,1190,300,48
SP03,E6,P15,10/22/2021,16870,671,703
SP11,E3,P06,10/26/2021,224,69,15
SP03,E4,P10,01/13/2022,6181,338,310
SP02,E5,P01,05/25/2021,2030,289,170
SP18,E1,P13,03/18/2021,1148,8,53
SP07,E2,P02,02/15/2022,5747,333,222
SP13,E6,P14,02/04/2021,5264,187,752
SP14,E5,P03,02/05/2021,10997,261,846
SP05,E5,P16,09/24/2021,4935,98,705
SP15,E2,P04,07/01/2021,10878,63,726
SP06,E4,P22,09/16/2021,6566,128,299
SP02,E1,P06,05/19/2021,10262,150,642
SP02,E5,P08,08/25/2021,9968,95,831
SP14,E5,P19,05/12/2021,12789,398,557
SP21,E5,P02,06/09/2021,2443,7,91
SP09,E4,P21,04/27/2021,1666,82,105
SP22,E5,P08,03/11/2022,637,113,54
SP07,E6,P17,02/22/2021,4928,62,493
SP15,E4,P01,12/30/2021,889,227,81
SP19,E6,P21,04/19/2021,3311,155,255
SP16,E1,P11,02/26/2021,4879,409,222
SP06,E3,P13,01/25/2021,133,99,7
SP21,E4,P19,08/02/2021,1715,140,82
SP08,E4,P05,05/07/2021,1694,54,106
SP25,E2,P15,11/16/2021,6678,475,257
SP06,E4,P14,03/17/2021,11186,216,1243
SP16,E4,P10,01/12/2021,8806,432,518
SP04,E2,P03,01/12/2022,9023,90,695
SP18,E5,P21,05/21/2021,798,45,54
SP13,E3,P14,05/25/2021,2268,42,227
SP12,E3,P17,12/31/2021,3241,128,271
SP01,E3,P17,03/11/2022,5586,2,466
SP20,E6,P19,03/01/2021,4305,126,180
SP09,E1,P03,05/19/2021,3997,77,364
SP04,E2,P08,01/29/2021,7931,11,661
SP14,E1,P06,07/13/2021,11466,7,765
SP14,E4,P06,09/09/2021,3353,119,240
SP18,E1,P19,02/11/2022,6622,52,276
SP13,E6,P02,03/30/2022,315,88,14
SP15,E6,P01,02/01/2022,1232,52,137
SP23,E6,P22,09/24/2021,6391,458,267
SP10,E1,P21,02/10/2021,868,325,62
SP20,E3,P05,08/12/2021,6734,129,397
SP14,E4,P15,06/16/2021,4277,237,179
SP17,E6,P19,01/29/2021,8540,131,372
SP25,E5,P22,10/19/2021,1778,341,72
SP19,E2,P17,08/25/2021,1589,173,133
SP03,E3,P04,01/21/2021,8554,65,504
SP22,E2,P09,03/28/2022,2415,326,220
SP21,E6,P16,01/14/2022,7007,161,876
SP10,E3,P07,08/30/2021,9009,81,376
SP04,E6,P16,05/17/2021,5404,160,772
SP02,E4,P17,10/21/2021,14203,169,1292
SP15,E3,P02,01/13/2022,1078,32,40
SP20,E5,P13,05/12/2021,8113,38,369
SP11,E5,P20,07/06/2021,7665,77,511
SP03,E2,P20,12/30/2021,5453,257,341
SP05,E2,P19,10/13/2021,3815,66,159
SP16,E3,P04,07/19/2021,3948,27,247
SP18,E1,P16,10/15/2021,8652,9,1442
SP08,E1,P13,06/02/2021,2254,68,108
SP06,E6,P07,09/29/2021,6223,39,249
SP10,E1,P11,05/31/2021,371,60,20
SP23,E4,P02,03/28/2022,3507,134,147
SP25,E2,P02,12/01/2021,1967,232,79
SP17,E1,P13,09/13/2021,938,52,50
SP08,E3,P21,03/30/2022,9639,365,689
SP01,E5,P16,07/23/2021,11116,104,1236
SP13,E2,P14,08/30/2021,4207,390,526
SP21,E2,P07,08/26/2021,5439,325,227
SP07,E5,P15,06/29/2021,3353,139,125
SP21,E4,P05,02/16/2021,3486,28,206
SP18,E5,P14,11/04/2021,4795,352,533
SP21,E5,P08,03/04/2021,6027,98,548
SP21,E6,P11,03/24/2022,7588,447,380
SP17,E1,P05,03/11/2022,16576,20,1036
SP21,E3,P10,03/02/2021,6188,1,364
SP15,E5,P09,01/03/2022,1834,113,167
SP22,E1,P11,08/30/2021,19376,388,923
SP20,E5,P01,11/03/2021,4298,165,391
SP21,E6,P18,08/11/2021,119,113,17
SP02,E4,P09,02/15/2021,5040,60,504
SP06,E1,P18,10/05/2021,9142,215,1143
SP11,E5,P13,05/10/2021,2093,361,111
SP18,E6,P15,06/30/2021,2639,236,106
SP01,E4,P20,10/27/2021,9639,40,643
SP03,E6,P10,11/18/2021,14840,192,742
SP13,E1,P20,07/29/2021,1932,76,108
SP12,E1,P21,03/01/2022,672,116,42
SP06,E5,P01,04/22/2021,343,191,39
SP11,E4,P06,01/21/2021,10479,174,655
SP09,E3,P08,11/16/2021,35,25,3
SP09,E3,P06,09/10/2021,2289,185,144
SP06,E5,P08,07/06/2021,9058,189,647
SP17,E2,P02,12/20/2021,3297,164,138
SP06,E3,P06,02/09/2022,917,193,66
SP01,E5,P08,11/25/2021,11893,66,915
SP13,E1,P19,01/24/2022,7497,61,326
SP13,E2,P03,07/13/2021,448,75,38
SP19,E4,P13,05/31/2021,5075,80,231
SP17,E6,P04,08/16/2021,5817,179,324
SP10,E3,P19,04/26/2021,707,96,33
SP12,E1,P05,04/27/2021,9772,4,611
SP13,E6,P07,06/10/2021,4445,69,186
SP25,E2,P16,02/23/2022,7483,80,1069
SP19,E3,P06,09/29/2021,7469,51,467
SP16,E1,P04,10/19/2021,4200,32,248
SP19,E5,P02,03/07/2022,3626,209,146
SP24,E1,P04,02/03/2021,945,539,60
SP20,E3,P03,01/19/2021,7959,296,724
SP01,E1,P14,04/20/2021,203,270,29
SP09,E3,P13,05/18/2021,315,91,15
SP14,E6,P18,05/24/2021,13888,346,1544
SP16,E2,P16,06/17/2021,700,50,78
SP23,E5,P21,04/19/2021,6027,85,464
SP03,E6,P17,03/01/2022,6398,329,582
SP23,E4,P19,03/23/2022,6405,132,267
SP21,E6,P20,06/04/2021,14497,186,907
SP18,E4,P08,04/27/2021,4725,134,338
SP04,E1,P21,09/27/2021,10920,141,780
SP06,E3,P16,09/10/2021,2030,125,339
SP10,E3,P15,10/04/2021,5789,159,223
SP05,E5,P07,07/06/2021,9772,44,425
SP08,E1,P09,03/10/2022,3143,149,393
SP21,E4,P20,04/07/2021,6531,184,385
SP21,E5,P05,06/16/2021,3675,40,217
SP02,E5,P09,07/21/2021,896,95,82
SP13,E3,P19,03/25/2022,672,177,31
SP24,E6,P10,06/08/2021,2513,48,140
SP17,E2,P08,01/11/2022,2261,408,189
SP23,E6,P03,09/07/2021,1785,8,128
SP11,E1,P14,02/01/2022,210,170,27
SP01,E5,P21,03/07/2022,1204,265,93
SP12,E4,P09,05/06/2021,7637,178,849
SP17,E4,P05,03/29/2022,6419,126,402
SP19,E2,P10,08/05/2021,6034,79,302
SP10,E4,P07,02/02/2021,7147,185,298
SP12,E6,P08,04/26/2021,10360,31,942
SP04,E6,P03,03/10/2022,2254,100,174
SP14,E2,P08,03/04/2022,5775,43,445
SP20,E2,P12,01/13/2022,14805,608,705
SP25,E3,P19,03/24/2022,1960,21,179
SP12,E6,P01,01/18/2022,4879,9,326
SP16,E1,P12,03/11/2022,10640,83,507
SP22,E6,P17,01/04/2022,2072,32,173
SP03,E5,P22,02/15/2022,9541,365,1591
SP11,E1,P08,02/10/2022,12509,119,1043
SP11,E2,P20,03/04/2022,826,61,42
SP14,E3,P18,02/11/2022,9408,278,724
SP01,E5,P07,03/10/2022,4697,182,362
SP02,E3,P05,02/28/2022,4326,163,394
SP18,E2,P01,03/10/2022,5075,59,299
SP05,E2,P14,01/07/2022,2527,104,102
SP12,E5,P14,01/04/2022,7357,421,307
SP24,E3,P20,02/15/2022,12061,52,575
SP25,E3,P10,01/26/2022,791,187,36
SP21,E4,P04,01/07/2022,777,85,46
SP23,E5,P12,02/03/2022,2548,335,122
SP12,E4,P12,01/12/2022,6321,76,301
SP24,E1,P05,03/03/2022,3668,289,334
SP24,E2,P20,03/23/2022,2436,267,122
SP13,E1,P06,03/10/2022,10850,17,1809
SP10,E5,P08,01/26/2022,1687,9,121
SP19,E2,P03,02/15/2022,1638,196,72
SP18,E4,P14,03/24/2022,3577,233,150
SP15,E3,P04,01/31/2022,9821,590,546
SP06,E5,P17,01/18/2022,3332,272,238
SP25,E1,P05,01/18/2022,1519,149,139
SP01,E2,P19,02/10/2022,3346,121,258
SP06,E3,P01,01/25/2022,7308,44,457
SP06,E4,P03,02/07/2022,2898,162,132
SP22,E6,P18,03/28/2022,7035,605,542
SP18,E6,P14,01/25/2022,1708,243,72
SP15,E1,P18,01/28/2022,4319,38,333
SP18,E1,P14,01/10/2022,5040,212,210
SP11,E4,P19,01/31/2022,12978,66,999
SP19,E6,P12,01/24/2022,3339,338,152
SP15,E2,P08,01/03/2022,4361,178,336
SP06,E3,P05,01/07/2022,637,101,58
SP24,E6,P15,03/28/2022,1449,552,63
SP03,E5,P21,01/07/2022,6069,149,1012
SP12,E1,P08,01/19/2022,3871,25,277
SP03,E6,P18,03/22/2022,6762,76,451
SP08,E2,P20,02/08/2022,1386,50,66
SP04,E1,P03,01/25/2022,105,156,5
SP16,E3,P14,03/22/2022,308,118,13
SP18,E2,P06,02/15/2022,12180,381,2436
SP08,E3,P03,02/24/2022,10626,270,462
SP03,E1,P09,03/11/2022,2835,312,129
SP01,E6,P19,03/04/2022,3122,69,284
SP01,E1,P10,02/21/2022,3493,150,175
SP23,E4,P22,03/07/2022,4466,39,559
SP10,E4,P17,03/01/2022,476,29,34
SP04,E1,P04,02/02/2022,5362,44,316
SP10,E4,P01,01/13/2022,6622,151,390
SP07,E2,P01,02/04/2022,896,87,60
SP23,E6,P02,02/25/2022,7098,90,710
SP13,E4,P08,03/09/2022,483,231,38
SP15,E2,P21,03/09/2022,14763,134,2461
SP03,E2,P06,03/16/2022,15029,153,3006
SP01,E6,P01,01/28/2022,1057,367,71
SP19,E3,P11,01/03/2022,1561,128,79
SP10,E4,P11,02/28/2022,5271,390,264
SP10,E5,P03,01/20/2022,9030,87,411
SP23,E3,P05,02/28/2022,1393,229,127
SP05,E3,P04,01/19/2022,2779,186,155
SP03,E6,P04,03/25/2022,14483,103,805
SP23,E3,P18,03/04/2022,3073,84,237
SP18,E6,P08,02/02/2022,3346,134,239
SP16,E4,P08,01/10/2022,5691,364,475
SP05,E3,P01,03/29/2022,2912,512,182
SP08,E6,P09,01/20/2022,6944,86,290
SP06,E2,P05,01/03/2022,13237,107,1324
SP07,E4,P18,03/22/2022,9317,134,666
SP25,E1,P06,01/26/2022,5663,226,809
SP25,E2,P14,03/21/2022,1113,250,49
SP17,E5,P11,02/15/2022,1407,73,67
SP03,E5,P02,02/28/2022,5362,344,537
